player_id,player_name,entropy
643565,Mike Tauchman,2.1636721193066877
676724,Jared Young,2.1635210033473036
666126,Carlos Cortes,2.1635069722866405
668804,Bryan Reynolds,2.1632687962093824
669397,Nick Allen,2.163077956872004
686765,Nick Sogard,2.161612493379095
673962,Josh Jung,2.1613508408586393
596142,Gary Sánchez,2.161204990916698
677942,Blaze Alexander,2.1603427685339565
666134,Nolan Jones,2.159973261560268
696030,Alejandro Osuna,2.1598317874075086
686681,Michael Massey,2.159306203580049
665750,Leody Taveras,2.157346054983162
671083,Buddy Kennedy,2.157282577501303
669236,Jeremiah Jackson,2.157234281112405
665833,Oneil Cruz,2.155990485162091
660670,Ronald Acuña Jr.,2.1549998356218896
641658,Garrett Hampson,2.1549302836662063
691777,Max Muncy,2.153722840212109
663604,Brandon Lockridge,2.1513893357109484
689172,Brett Wisely,2.1506840487046506
669234,Justyn-Henry Malloy,2.1501349641784477
670224,Kameron Misner,2.1477107284297605
642136,Matt Thaiss,2.1475882554550556
519317,Giancarlo Stanton,2.1475412328177708
700337,Edgar Quero,2.147432974275044
592885,Christian Yelich,2.14685951529337
671213,Triston Casas,2.1457906786444836
682985,Riley Greene,2.145644169304477
690976,Alex Freeland,2.1453294548475927
695600,Carter Jensen,2.1439599882773686
687597,Jordan Beck,2.1434475102857835
677595,Ronny Mauricio,2.1428353027315907
657041,Lane Thomas,2.142133090484055
691019,Kyle Teel,2.1417958013457645
692216,C.J. Kayfus,2.1415145928160673
642851,Austin Wynns,2.1407396557323315
678894,Liover Peguero,2.140246805100919
683146,Brett Baty,2.140147049790571
518792,Jason Heyward,2.1393729334475537
695336,Thomas Saggese,2.138789846519282
596103,Austin Slater,2.138481217327924
694212,Samuel Basallo,2.1379390685585125
702616,Jackson Holliday,2.1355400173285406
676070,Jacob Amaya,2.135139194470417
665561,Rafael Marchán,2.1350751182411796
641343,Jake Bauers,2.1343749845413584
656976,Pavin Smith,2.134238550590724
621028,Kevin Newman,2.131856010089213
691723,Coby Mayo,2.1302347130427104
676914,Davis Schneider,2.1298562928918425
805249,Otto Kemp,2.1255935439664966
681351,Logan O'Hoppe,2.1252307105281836
663586,Austin Riley,2.124821909074054
672356,Gabriel Arias,2.1239784521781986
542932,Jon Berti,2.123566246043434
672724,Oswald Peraza,2.123360849372702
670156,Miles Mastrobuoni,2.118336483450836
641857,Ryan McMahon,2.117941400884782
687637,Dylan Beavers,2.117700668892774
669288,Daniel Johnson,2.117434916527266
671286,Johnathan Rodríguez,2.1162992912495726
676701,Alan Trejo,2.1158660103907123
702176,Alan Roden,2.114852338335005
663698,Joey Bart,2.1137324816327205
677588,José Tena,2.113684295427277
678009,Parker Meadows,2.11269464275022
455117,Martín Maldonado,2.112354869009061
701762,Nick Kurtz,2.1123089030049282
621035,Chris Taylor,2.11199965819533
678011,Anthony Seigler,2.1109623301181997
691720,Kyle Karros,2.10907479143444
802415,Chandler Simpson,2.1083640709875415
680862,Willie MacIver,2.10733179823631
571912,Luke Maile,2.1063060093813375
663968,Jake Mangum,2.1055088542470166
660844,Leo Rivas,2.104873195280605
592669,Hunter Renfroe,2.1048548749668248
695506,Jac Caglianone,2.1041777457614805
676439,Hunter Feduccia,2.1036150271196887
660644,Vidal Bruján,2.1011991094155578
663967,César Salazar,2.1006789212792603
695681,Christian Moore,2.0993892729840002
671732,Lawrence Butler,2.098820664345864
656577,Alex Jackson,2.0969521590785085
664238,Dylan Moore,2.096686627773563
665861,Sebastián  Rivero,2.096459754763372
663584,Hayden Senger,2.090124610933967
691781,Brady House,2.08983741944855
700242,Trey Sweeney,2.089586972828096
518595,Travis d'Arnaud,2.0890516118580025
687859,Troy Johnston,2.0883646727924767
687515,Colby Thomas,2.0880839451299305
657557,Paul DeJong,2.0849944798484854
683090,Matthew Lugo,2.0843781543879416
691783,Jordan Lawlar,2.084136246461402
665953,Andrés Chaparro,2.083687390559651
669003,Garrett Mitchell,2.0831430137769833
660688,Keibert Ruiz,2.0826591775569296
681146,Jonah Bride,2.081318106737449
691785,Marcelo Mayer,2.0803147198838237
666158,Gavin Lux,2.0801488730650255
692225,Kristian Campbell,2.079768159067935
810938,Ben Williamson,2.079701167469467
680837,Ryan Fitzgerald,2.0785094589765327
605361,Nick Martini,2.077619629178877
686554,Oliver Dunn,2.07735919958991
690987,Robert Hassell III,2.074722680492738
680700,Richie Palacios,2.073966028930604
665052,Griffin Conine,2.0710906627662986
663886,Tyler Stephenson,2.0709123925476387
669357,Nolan Gorman,2.0707615910630466
663609,Luken Baker,2.070146105927532
678489,Jorge Barrosa,2.068639488079857
683748,Victor Mesa Jr.,2.066057737743282
545121,Ildemaro Vargas,2.065115922533518
608671,Travis Jankowski,2.0637694417325148
692585,Yanquiel Fernández,2.0629155801284607
664913,Seth Brown,2.062353864572786
672744,Alexander Canario,2.060772221478052
695578,James Wood,2.0601795962330645
666211,Taylor Trammell,2.0599582704387007
681584,David Villar,2.0578736229024965
676679,Luis Vázquez,2.057746273128935
669911,Michael Toglia,2.05768791870668
691185,Maximo Acosta,2.0571017717712143
701350,Roman Anthony,2.055786253641299
663731,Connor Kaiser,2.055586143763578
681807,David Fry,2.055091000753531
678877,Jhonkensy Noel,2.0534751610150432
666464,Jerar Encarnacion,2.051725326046701
640902,Jhonny Pereda,2.049552186598121
666397,Edouard Julien,2.049175233366742
663837,Matt Vierling,2.048478928693662
666624,Christopher Morel,2.0469333273541817
671655,George Valera,2.0452442070780625
640492,José Azocar,2.042280201722753
669261,Jack Suwinski,2.0407084482945854
701398,Sal Stewart,2.0404969837042297
677870,Leo Jiménez,2.0379361709460255
680728,Adrian Del Castillo,2.0344894357155314
670231,John Rave,2.031682142201507
600869,Jeimer Candelario,2.031483660534586
669200,Mason McCoy,2.0313323350537327
687221,Dalton Rushing,2.031249403767979
681546,James Outman,2.0310708520345573
688760,Blaine Crim,2.0305510356927465
670223,Matt Mervis,2.029680185545191
657077,Alex Verdugo,2.0292610301464618
669450,Cooper Hummel,2.0277784499913967
518934,DJ LeMahieu,2.026396464438495
640459,Brian Navarreto,2.0262296229952916
701305,Zach Dezenzo,2.0255923758446315
686894,Joey Wiemer,2.0254568433168827
656896,Emmanuel Rivera,2.024526011497027
808975,Hyeseong Kim,2.0211053652748356
681297,Colton Cowser,2.0202192419681526
669717,Will Wilson,2.0162638090493097
493329,Yuli Gurriel,2.01615371726138
676356,Jonny DeLuca,2.015953544638297
605131,Austin Barnes,2.0147342407130626
682729,Jonatan Clase,2.0139384285941815
670097,Zack Short,2.01138613781382
683770,Will Robertson,2.007275347264939
665923,Esteury Ruiz,2.005068355594927
656180,Riley Adams,2.0037161539802346
672016,Denzel Clarke,2.002239612287393
676480,José Barrero,2.0020994102079457
624415,Cavan Biggio,2.002017892850622
694362,Blake Dunn,1.9999048673647868
663898,Brendan Rodgers,1.9976020707958035
660757,Oscar Gonzalez,1.9959246006195954
690291,Jace Jung,1.9949454325788245
666150,Dominic Fletcher,1.9925625397672746
665155,Nick Maton,1.9924168551740595
622761,Jorge Mateo,1.9918340907278997
687957,Dustin Harris,1.9899647938726428
682848,Endy Rodríguez,1.9883556054518985
671221,Drew Waters,1.985279565087614
656541,Sam Hilliard,1.9800045691818042
656248,Sean Bouchard,1.971849601881795
686823,Will Brennan,1.9600951351245584
672359,Tirso Ornelas,1.9600951351245584
700246,Carson Williams,1.9587574615462644
677347,Kyren Paris,1.9555626115520635
699625,Jimmy Crooks,1.9544208252117925
607680,Kevin Pillar,1.9522486305306233
668731,Akil Baddoo,1.952138209415365
672284,Jarred Kelenic,1.9483701659309747
677592,Everson Pereira,1.944154738547935
664068,Scott Kingery,1.943630730003368
668845,Aaron Schunk,1.943262675685581
694728,Brice Matthews,1.939450862612659
680577,DaShawn Keirsey Jr.,1.938350823452032
650559,Bryan De La Cruz,1.935604968495817
685301,Matt Gorski,1.9344781733016203
571466,Tucker Barnhart,1.933809998920632
666915,Bobby Dalbec,1.9297292884081325
641856,Billy McKinney,1.9264330279775634
663536,Tristin English,1.91777409426173
676044,Bob Seymour,1.9162172814995309
691728,Zac Veen,1.9143166611974411
663662,Daz Cameron,1.9138781790526778
645305,Ali Sánchez,1.911059049329703
805904,Zach Cole,1.9089993627505666
592178,Kris Bryant,1.9067129146397872
682988,Tyler Locklear,1.9047761924493085
669208,Ryan Bliss,1.9046321216340973
622569,Pablo Reyes,1.903910737118701
553882,Omar Narváez,1.8866967846580782
669004,MJ Melendez,1.876553704962982
680911,Owen Miller,1.8746407405357517
680869,Zack Gelof,1.8745266637213711
641313,Tim Anderson,1.8675766531394018
683021,Michael Stefanic,1.8558362894044107
606992,Eric Haase,1.8503472504942307
694376,Shay Whitcomb,1.835575447168012
605113,Nick Ahmed,1.8343719702816235
687529,Grant McCray,1.8274570655140834
670032,Nicky Lopez,1.8268711488585816
595751,Jorge Alfaro,1.822853653494143
669087,Sam Huff,1.8210922080461913
683357,Owen Caissie,1.8180593275454333
621512,Tomás Nido,1.8153206765889127
671284,Tim Elko,1.8151813001268888
668974,Maverick Handley,1.8115307578944846
676116,Ryan Noda,1.8025428727439115
805811,Bryce Eldridge,1.7960597118592003
669374,Keston Hiura,1.7930238489786627
682868,Bryan Ramos,1.7917594692280554
672279,Michael Siani,1.7897475470555702
669722,Logan Davidson,1.774384804481107
677956,Rece Hinds,1.7556630468115015
689200,Jacob Melton,1.7497738766865538
668952,Ryan Kreidler,1.7366998507410092
680118,Dairon Blanco,1.7328679513998633
672012,Tyler Black,1.7326587201992076
669304,Jose Miranda,1.7260723314257473
668723,Ryan Vilade,1.709472776584213
680716,Jonathan Ornelas,1.6957425341696346
622534,Manuel Margot,1.6865700306609468
666165,Blake Sabol,1.6865628353651818
694203,Denzer Guzman,1.6781008349107354
664954,Brett Sullivan,1.6769877743224175
669392,Samad Taylor,1.6769877743224175
605353,Vimael Machín,1.6762349391347309
669398,Gage Workman,1.6749900127837867
804668,Rafael Flores,1.6749900127837867
695670,Harry Ford,1.6674619334292948
676466,Jack Winkler,1.6631355916141728
678225,Ji Hwan Bae,1.6623731989819768
641645,Luis Guillorme,1.6461960985456416
689041,Rhylan Thomas,1.6094379124341
667452,Corey Julks,1.5857708352080968
682634,Kevin Alcántara,1.5607104090414068
592696,Eddie Rosario,1.559581156259877
690984,Petey Halpin,1.559581156259877
674441,Jacob Hurtubise,1.5292482930376912
694359,Niko Kavadas,1.520647864609364
669134,Luis Campusano,1.5200152696872666
680769,CJ Alexander,1.4976864074866398
656185,Greg Allen,1.4944032113796122
691907,Tsung-Che Cheng,1.4750763110546947
679822,Justin Foscue,1.4648163848908131
682183,Drew Avans,1.4593594123475304
506702,Sandy León,1.4451858789480823
572138,Jon Singleton,1.4270610433807247
676812,Carson McCusker,1.4249471399893305
669256,Nick Solak,1.4142790651247086
687478,Cam Devanney,1.414222632326951
642350,Jose Siri,1.4122145852176256
670276,Cal Stevenson,1.3862943611198906
677941,Jordyn Adams,1.3321790402101223
672642,Steward Berroa,1.329661348854758
695257,Billy Cook,1.329661348854758
666198,Carter Kieboom,1.3208883431493221
622268,Donovan Walton,1.3030924037617193
663796,Coco Montes,1.2798542258336674
682997,Tyler Callihan,1.242453324894
677943,Will Banfield,1.2275294114572126
605204,J.D. Davis,1.193549604098133
677060,Chad Stevens,1.1709971261162124
691373,Jhostynxon Garcia,1.1490596969706204
671976,Tristan Peters,1.1187433359857524
667690,C.J. Stubbs,1.0986122886681096
642727,Sergio Alcántara,1.0397207708399179
685744,Kenedy Corona,1.0397207708399179
676551,Brewer Hicklen,1.0397207708399179
702358,Trey Lipscomb,1.0397207708399179
542963,Rob Brantly,1.0042424730540764
624513,Dom Nuñez,0.9556998911125343
642020,Chuckie Robinson,0.6931471805599453
675915,David Bañuelos,0.6931471805599453
681909,Justin Dean,0.6931471805599453
605244,Aramis Garcia,0.5623351446188083
693409,César Prieto,0.45056120886630463
675659,Greg Jones,-0.0
607067,Colin Rea,-0.0
683004,Jack Leiter,-0.0
679631,Terrin Vavra,-0.0
669432,Trevor Rogers,-0.0
669194,Ryne Nelson,-0.0
596117,Garrett Stubbs,-0.0
691011,Drew Romo,-0.0
641302,Tyler Alexander,-0.0
829272,Shinnosuke Ogasawara,-0.0
